"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"966","AMBRA1","PA15_DB3_1",0.0966907067679153,"DMEM + BafA1",FALSE,"DB3"
"967","AMBRA1","PA15_D1_5",0.106533982965227,"DMEM",FALSE,""
"968","AMBRA1","PA15_D2_3",0.0968395930040247,"DMEM",FALSE,""
"969","AMBRA1","PA15_DB4_1",0.0476531212327619,"DMEM + BafA1",TRUE,""
"970","AMBRA1","PA15_DB5_1",0.110226941657861,"DMEM + BafA1",FALSE,""
"971","AMBRA1","PA15_H1_1",0.0859505170364056,"HBSS",FALSE,""
"972","AMBRA1","PA15_H3_1",0.0912178220516969,"HBSS",FALSE,""
"973","AMBRA1","PA15_H4_1",0.0825844029046593,"HBSS",FALSE,""
"974","AMBRA1","PA15_H5_1",0.0609658185577612,"HBSS",FALSE,""
"975","AMBRA1","PA15_HB1_1",0.0509729868306675,"HBSS + BafA1",TRUE,""
"976","AMBRA1","PA15_HB2_1",0.0805263625568489,"HBSS + BafA1",FALSE,""
"977","AMBRA1","PA15_HB3_1",0.0852447617753146,"HBSS + BafA1",FALSE,""
"978","AMBRA1","PA15_HB4_1",0.0876757253787864,"HBSS + BafA1",FALSE,""
"979","AMBRA1","PA15_HB5_1",0.0803426533035709,"HBSS + BafA1",FALSE,""
"980","AMBRA1","PA15_G1_1",0.0869957530769138,"-Glc",FALSE,""
"981","AMBRA1","PA15_G2_1",0.0817978942674853,"-Glc",FALSE,""
"982","AMBRA1","PA15_G3_1",0.084352120136514,"-Glc",FALSE,""
"983","AMBRA1","PA15_G4_1",0.075993426638262,"-Glc",FALSE,""
"984","AMBRA1","PA15_G5_1",0.0835037417605824,"-Glc",FALSE,""
"985","AMBRA1","PA15_GB1_1",0.0820855033540084,"-Glc + BafA1",FALSE,""
"986","AMBRA1","PA15_GB2_1",0.0749810929665836,"-Glc + BafA1",FALSE,""
"987","AMBRA1","PA15_GB3_1",0.07476927079205,"-Glc + BafA1",FALSE,""
"988","AMBRA1","PA15_GB4_1",0.0782258245272014,"-Glc + BafA1",FALSE,""
"989","AMBRA1","PA15_GB5_1",0.0874346512929789,"-Glc + BafA1",FALSE,""
"990","AMBRA1","PA15_H2_2",0.0861978875458732,"HBSS",FALSE,""
"991","PNPLA2","PA15_D3_2",0.259155715328948,"DMEM",FALSE,"D1"
"992","PNPLA2","PA15_D4_3",0.226258667102717,"DMEM",FALSE,"D2"
"993","PNPLA2","PA15_D5_2",0.221866037869807,"DMEM",FALSE,"D3"
"994","PNPLA2","PA15_DB1_1",0.262786314836484,"DMEM + BafA1",FALSE,"DB1"
"995","PNPLA2","PA15_DB2_1",0.254651039301339,"DMEM + BafA1",FALSE,"DB2"
"996","PNPLA2","PA15_DB3_1",0.256055038710283,"DMEM + BafA1",FALSE,"DB3"
"997","PNPLA2","PA15_D1_5",0.269840899683432,"DMEM",FALSE,""
"998","PNPLA2","PA15_D2_3",0.261085946444533,"DMEM",FALSE,""
"999","PNPLA2","PA15_DB4_1",0.274550951798715,"DMEM + BafA1",FALSE,""
"1000","PNPLA2","PA15_DB5_1",0.277912446190578,"DMEM + BafA1",FALSE,""
"1001","PNPLA2","PA15_H1_1",0.247630385708803,"HBSS",FALSE,""
"1002","PNPLA2","PA15_H3_1",0.230799078676819,"HBSS",FALSE,""
"1003","PNPLA2","PA15_H4_1",0.204844199657453,"HBSS",FALSE,""
"1004","PNPLA2","PA15_H5_1",0.21106661179713,"HBSS",FALSE,""
"1005","PNPLA2","PA15_HB1_1",0.209905485773511,"HBSS + BafA1",FALSE,""
"1006","PNPLA2","PA15_HB2_1",0.221462113745724,"HBSS + BafA1",FALSE,""
"1007","PNPLA2","PA15_HB3_1",0.224744969601469,"HBSS + BafA1",FALSE,""
"1008","PNPLA2","PA15_HB4_1",0.20605488597796,"HBSS + BafA1",FALSE,""
"1009","PNPLA2","PA15_HB5_1",0.209728341150699,"HBSS + BafA1",FALSE,""
"1010","PNPLA2","PA15_G1_1",0.271143583236969,"-Glc",FALSE,""
"1011","PNPLA2","PA15_G2_1",0.236169233935569,"-Glc",FALSE,""
"1012","PNPLA2","PA15_G3_1",0.261908890006228,"-Glc",FALSE,""
"1013","PNPLA2","PA15_G4_1",0.258103157461176,"-Glc",FALSE,""
"1014","PNPLA2","PA15_G5_1",0.271699945753206,"-Glc",FALSE,""
"1015","PNPLA2","PA15_GB1_1",0.225330807559115,"-Glc + BafA1",FALSE,""
"1016","PNPLA2","PA15_GB2_1",0.212336924674907,"-Glc + BafA1",FALSE,""
"1017","PNPLA2","PA15_GB3_1",0.221472750089638,"-Glc + BafA1",FALSE,""
"1018","PNPLA2","PA15_GB4_1",0.235142201717194,"-Glc + BafA1",FALSE,""
"1019","PNPLA2","PA15_GB5_1",0.243076253195557,"-Glc + BafA1",FALSE,""
"1020","PNPLA2","PA15_H2_2",0.2395912273041,"HBSS",FALSE,""
"1021","PHB2","PA15_D3_2",1.48115901257843,"DMEM",FALSE,"D1"
"1022","PHB2","PA15_D4_3",1.64420624119266,"DMEM",FALSE,"D2"
"1023","PHB2","PA15_D5_2",1.45753625686992,"DMEM",FALSE,"D3"
"1024","PHB2","PA15_DB1_1",1.56669257983877,"DMEM + BafA1",FALSE,"DB1"
"1025","PHB2","PA15_DB2_1",1.48093510346184,"DMEM + BafA1",FALSE,"DB2"
"1026","PHB2","PA15_DB3_1",1.46527759680475,"DMEM + BafA1",FALSE,"DB3"
"1027","PHB2","PA15_D1_5",1.58377601184455,"DMEM",FALSE,""
"1028","PHB2","PA15_D2_3",1.57313073130408,"DMEM",FALSE,""
"1029","PHB2","PA15_DB4_1",1.523825828945,"DMEM + BafA1",FALSE,""
"1030","PHB2","PA15_DB5_1",1.35762212645323,"DMEM + BafA1",FALSE,""
"1031","PHB2","PA15_H1_1",1.46964018521239,"HBSS",FALSE,""
"1032","PHB2","PA15_H3_1",1.41423822940043,"HBSS",FALSE,""
"1033","PHB2","PA15_H4_1",1.3692471223633,"HBSS",FALSE,""
"1034","PHB2","PA15_H5_1",1.26698156328071,"HBSS",FALSE,""
"1035","PHB2","PA15_HB1_1",1.29811489542576,"HBSS + BafA1",FALSE,""
"1036","PHB2","PA15_HB2_1",1.50821013592411,"HBSS + BafA1",FALSE,""
"1037","PHB2","PA15_HB3_1",1.42218938839712,"HBSS + BafA1",FALSE,""
"1038","PHB2","PA15_HB4_1",1.29047956015288,"HBSS + BafA1",FALSE,""
"1039","PHB2","PA15_HB5_1",1.43713830006723,"HBSS + BafA1",FALSE,""
"1040","PHB2","PA15_G1_1",1.35399542616642,"-Glc",FALSE,""
"1041","PHB2","PA15_G2_1",1.17233586636978,"-Glc",FALSE,""
"1042","PHB2","PA15_G3_1",1.51825606595526,"-Glc",FALSE,""
"1043","PHB2","PA15_G4_1",1.30565192461052,"-Glc",FALSE,""
"1044","PHB2","PA15_G5_1",1.2748806487805,"-Glc",FALSE,""
"1045","PHB2","PA15_GB1_1",1.23528907634138,"-Glc + BafA1",FALSE,""
"1046","PHB2","PA15_GB2_1",1.20809074595253,"-Glc + BafA1",FALSE,""
"1047","PHB2","PA15_GB3_1",1.06327965750301,"-Glc + BafA1",FALSE,""
"1048","PHB2","PA15_GB4_1",1.26706556681344,"-Glc + BafA1",FALSE,""
"1049","PHB2","PA15_GB5_1",1.23084553967734,"-Glc + BafA1",FALSE,""
"1050","PHB2","PA15_H2_2",1.43568793372006,"HBSS",FALSE,""
